elapsed_time(s),inner_steps,outer_steps,pd_gap
2.50657,405458,7261,0.00012282913091479428
2.50823,405783,7271,0.0001228323629918638
2.50985,406099,7281,0.00012282515868416131
2.51154,406430,7291,0.00012280519290186476
2.51319,406753,7301,0.00012278344486696575
2.51486,407078,7311,0.00012274956917537883
2.51659,407416,7321,0.00012272413387093284
2.5183,407749,7331,0.00012267706489047306
2.52048,408067,7341,0.00012265003143629126
2.52212,408386,7351,0.00012261346390076214
2.52377,408709,7361,0.00012255383862871776
2.52542,409029,7371,0.00012250197403404668
2.52707,409351,7381,0.00012247783798578597
2.52871,409673,7391,0.00012249912587608373
2.53039,410000,7401,0.00012251558778159088
2.53203,410318,7411,0.0001225428452131163
2.5337,410644,7421,0.00012255028691270792
2.53541,410978,7431,0.0001225564508300827
2.53764,411304,7441,0.0001225540720301635
2.53931,411631,7451,0.00012255574920779465
2.54104,411970,7461,0.00012254550119205308
2.54271,412297,7471,0.00012253604055900875
2.54435,412618,7481,0.00012252693783895707
2.54594,412928,7491,0.0001225097768616963
2.5476,413253,7501,0.00012248549520076264
2.54924,413574,7511,0.00012247026355298452
2.5509,413898,7521,0.00012243021272639702
2.55261,414232,7531,0.00012240215176397354
2.55428,414554,7541,0.00012236614006482134
2.55652,414882,7551,0.0001223328172443531
2.55824,415219,7561,0.00012229944222851528
2.55986,415533,7571,0.00012225532921539446
2.56149,415852,7581,0.00012221025921517643
2.56316,416179,7591,0.00012215578667902627
2.56479,416499,7601,0.00012209971842099335
2.56643,416820,7611,0.00012202825255115159
2.56814,417153,7621,0.00012196804945388724
2.56973,417463,7631,0.00012189824028690024
2.57134,417778,7641,0.00012182423438602402
2.57357,418103,7651,0.0001217525418762324
2.57529,418437,7661,0.00012166970255576837
2.57692,418755,7671,0.00012157637377616624
2.57862,419088,7681,0.00012150718679041113
2.58026,419409,7691,0.00012142149044232046
2.58186,419719,7701,0.00012132028624190286
2.58355,420051,7711,0.00012127826889505276
2.58507,420346,7721,0.00012128279137977108
2.58682,420688,7731,0.00012126215958724665
2.58844,421007,7741,0.00012124249895744191
2.59004,421317,7751,0.00012124155018272686
2.5923,421647,7761,0.00012121062714122964
2.59394,421966,7771,0.00012119628065399186
2.59558,422287,7781,0.00012117344212538884
2.59723,422610,7791,0.00012115504292999242
2.59895,422942,7801,0.00012111546127177228
2.60062,423270,7811,0.0001210843170402643
2.60224,423586,7821,0.000121032782553359
2.60394,423915,7831,0.0001210012331311211
2.60554,424223,7841,0.00012096484947486663
2.60723,424549,7851,0.00012093074872859128
2.60887,424870,7861,0.00012089492877830586
2.61116,425198,7871,0.00012085121667120523
2.61285,425528,7881,0.00012081593065868881
